TIMESTAMP,TIMESTAMP_DATE,METRIC_CLEAN,LIFT_mean,LIFT_std,LIFT_count,LIFT_min,LIFT_max,DELTA_mean,DELTA_std,CONTROL__mean,EXPOSED__mean,CONTROL_N_sum,EXPOSED_N_sum,STATISTICAL_SIGNIFICANCE_mean,STATISTICAL_SIGNIFICANCE_min
2025-03-01,2025-03-01,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0.10275390625,0.3057608542385393,256,-1.0,2.234,0.0579140625,0.2089387574158758,0.548703125,0.60668359375,30979,81319,0.7880303250745342,0.052784077
2025-03-01,2025-03-01,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0.21559375,0.5128530261883887,256,-1.0,3.8,0.0781328125,0.19095010624762787,0.38225390625,0.46034765625,30979,81319,0.76149067235,0.006059089
2025-03-01,2025-03-01,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0.0777265625,0.2936305592592201,256,-1.0,1.667,0.03798828125,0.2046878921564871,0.58284375,0.62081640625,30979,81319,0.7123675120320513,0.013551249
2025-03-01,2025-03-01,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.087671875,0.2887167988721481,256,-1.0,1.667,0.04359375,0.20070905437922804,0.55933203125,0.6028828125,30979,81319,0.7532463632884616,0.011553443
2025-03-01,2025-03-01,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0.2147109375,0.4719440420858114,256,-1.0,3.267,0.04877734375,0.10118409370061435,0.2850703125,0.33382421875,30979,81319,0.7225978227808219,0.01808706
2025-03-01,2025-03-01,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0.16598046875,0.7125645231254742,256,-1.0,4.775,0.0093359375,0.13242654063372525,0.109984375,0.11935546875,30979,81319,0.5865040438296296,0.001689836
2025-03-01,2025-03-01,DashPass Aided Awareness (DD users),-0.004832031249999999,0.25216715415898666,256,-1.0,1.895,-0.0082890625,0.185515631278147,0.70283984375,0.6945859375,30979,81319,0.5373723341428571,0.008816245
2025-03-01,2025-03-01,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0.1671875,0.40908242134193507,256,-1.0,2.976,0.06393750000000001,0.19783462097141125,0.460421875,0.52426953125,30979,81319,0.8195996245714285,0.03508089
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Pet Supplies,0.0954921875,0.8157765360694503,256,-1.0,11.914,0.01110546875,0.1299795482003521,0.34251953125,0.353640625,88987,184254,0.6169620411250001,0.000818426
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Personal Care & Beauty,-0.005269531249999997,0.45046512956095464,256,-1.0,4.932,-0.0202265625,0.12410142688306114,0.37513671875,0.35493359375,88987,184254,0.6472049633695652,0.000348292
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0.0226640625,0.3114274857174526,256,-1.0,3.085,-0.00313671875,0.124485454144269,0.47269140625,0.46953125,88987,184254,0.6755219415380435,0.004502084
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Household Essentials,0.09143359375,0.5751758976347805,256,-1.0,7.609,0.015503906250000001,0.14077480272662643,0.38229296875,0.39781640625,88987,184254,0.6909248841630434,0.003317008
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Health & Medicine,0.054421875,0.2981775654525599,256,-1.0,1.58,0.007953125,0.14003592588766528,0.36188671875,0.369828125,88987,184254,0.5842026434836957,0.000873104
2025-04-01,2025-04-01,DashPass Worth,0.22813671875,0.548406276386202,256,-1.0,4.162,0.04406640625,0.0850375204638644,0.2363046875,0.28037890625,88987,184254,0.6564846972881356,0.000238209
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Flowers,0.025421875,0.2824575653536123,256,-1.0,1.562,-0.0025429687500000005,0.1073460873072306,0.349765625,0.347234375,88987,184254,0.5561633178478261,0.005583364
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Baby Supplies,0.08085546875,0.6670166698459106,256,-1.0,7.609,0.003871093749999999,0.12476441715730874,0.3520625,0.3559140625,88987,184254,0.6352292810163044,0.004662004
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Alcoholic Beverages,0.08801171875,0.26072552591208326,256,-0.667,2.176,0.0324609375,0.1158734537832832,0.3763671875,0.408796875,88987,184254,0.6861438995,0.011847519
2025-04-01,2025-04-01,More than Restaurant Aided Awareness,0.012363281249999998,0.16732768385327332,256,-1.0,1.017,0.007074218750000001,0.1185047627047157,0.73127734375,0.738359375,88987,184254,0.5934852486153847,0.008450285
2025-04-01,2025-04-01,First Choice Consideration,0.03733203125,0.5301453103699311,256,-1.0,6.143,-0.004812500000000001,0.10100997815203462,0.21037109375000002,0.2055625,88987,184254,0.5679013372320442,0.000384435
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Prepared Restaurant Food,0.00317578125,0.3025138148836607,256,-1.0,2.026,-0.015125,0.1572828599664175,0.61056640625,0.59545703125,88987,184254,0.7432966811576087,0.009008631
2025-04-01,2025-04-01,More than Restaurant Aided Awareness: Fresh Food & Produce,0.0963828125,0.6398698289323705,256,-1.0,9.044,0.0160546875,0.13724663979421842,0.4132890625,0.42934765625,88987,184254,0.6353742869565217,0.001412588
2025-04-01,2025-04-01,More than Restaurant Consideration,0.044140625,0.1505778274110871,256,-0.8,0.89,0.0276875,0.12088738885555322,0.6358671875,0.66354296875,88987,184254,0.6588281259565217,0.00282923
2025-04-01,2025-04-01,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0.11865234375,0.43244660129879325,256,-1.0,5.479,0.0297109375,0.11122354471742842,0.3653515625,0.39508203125,88987,184254,0.6267994482349727,0.000117439
2025-04-01,2025-04-01,More than Restaurant Consideration: Baby Supplies,0.0751875,0.4582781114683314,256,-1.0,3.745,0.00858203125,0.11420769311239032,0.28636328125,0.29491796875,88987,184254,0.5591824166521739,0.00557763
2025-04-01,2025-04-01,More than Restaurant Consideration: Flowers,0.17136328125,1.3041471245266583,256,-1.0,18.694,0.0081171875,0.1327917798716117,0.28976953125,0.29787890625,88987,184254,0.6422199696195652,0.002788786
2025-04-01,2025-04-01,More than Restaurant Consideration: Fresh Food & Produce,0.1523046875,0.7464909971073027,256,-1.0,8.113,0.02065625,0.12846966148304675,0.34311328125,0.3637734375,88987,184254,0.6356280340652174,0.01103025
2025-04-01,2025-04-01,More than Restaurant Consideration: Health & Medicine,0.091265625,0.6924318383316111,256,-1.0,9.044,0.004363281250000001,0.13162983175264792,0.29774609375,0.3021015625,88987,184254,0.6046375729673913,0.005586758
2025-04-01,2025-04-01,More than Restaurant Consideration: Household Essentials,0.08197265625,0.6537921922307853,256,-1.0,8.304,0.0047890625,0.12720295053574815,0.3267734375,0.33161328125,88987,184254,0.6635676638306011,0.001672296
2025-04-01,2025-04-01,More than Restaurant Consideration: Personal Care & Beauty,0.0794921875,0.42499108172592115,256,-1.0,3.745,0.00575,0.1254500291108837,0.31268359375,0.3184140625,88987,184254,0.5952760067554348,0.012632144
2025-04-01,2025-04-01,More than Restaurant Consideration: Pet Supplies,0.102390625,0.6907516591777849,256,-1.0,6.789,0.0063203125,0.1223058803578063,0.308,0.31433203125,88987,184254,0.6025372687595628,0.000770164
2025-04-01,2025-04-01,More than Restaurant Consideration: Prepared Restaurant Food,-0.0034218750000000013,0.3148379753703388,256,-1.0,2.606,-0.01353515625,0.15531677539781555,0.51434375,0.50080859375,88987,184254,0.7679944956630436,0.014768893
2025-04-01,2025-04-01,Unaided Brand Awareness (Any Mention),0.0960078125,0.7004711075324559,256,-1.0,10.16,0.012812500000000001,0.11631696047489228,0.4025546875,0.41533593750000003,88987,184254,0.6234776025380435,0.007485715
2025-04-01,2025-04-01,Unaided Brand Awareness (Any Mention) - Amazon,-0.030507812499999995,0.5501672614987193,256,-1.0,7.312,-0.02083203125,0.11705543813692074,0.2770859375,0.2562421875,88987,184254,0.570653058951087,0.017734885
2025-04-01,2025-04-01,Unaided Brand Awareness (Any Mention) - GrubHub,0.11602734375,0.7467551054292704,256,-1.0,5.69,-0.00941796875,0.08768263354209573,0.1223984375,0.112953125,88987,184254,0.6578615130628571,0.009235661
2025-04-01,2025-04-01,Unaided Brand Awareness (Any Mention) - Instacart,0.20162109375,0.614163535244398,256,-1.0,4.739,0.03074609375,0.09901567505324599,0.2033125,0.23407421875,88987,184254,0.6181777536793478,0.022259831
2025-04-01,2025-04-01,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0.06546484375,0.21424039716822546,256,-1.0,1.585,0.03941015625,0.12961024429364307,0.56435546875,0.60376953125,88987,184254,0.7302406266906076,0.011216603
2025-04-01,2025-04-01,More than Restaurant Consideration: Alcoholic Beverages,0.21934765625,0.3867431942116048,256,-1.0,2.931,0.05721875,0.08919798973378838,0.30418359375,0.36143359375,88987,184254,0.719420918409836,0.003005163
2025-04-01,2025-04-01,DashPass Benefits: Save more than other delivery subscription services,0.05311328125,0.22088676643842334,256,-1.0,1.154,0.0333203125,0.10831323012946496,0.532671875,0.5659609375,88987,184254,0.668095613801105,0.004992412
2025-04-01,2025-04-01,DashPass Aided Awareness,0.015625,0.37825782264502705,256,-1.0,5.479,0.0014999999999999994,0.14076329735535803,0.80430078125,0.80580859375,88987,184254,0.5672701333518518,0.003688497
2025-04-01,2025-04-01,DashPass Benefits: Makes members' lives better,0.09636328125,0.22554145060401584,256,-1.0,1.743,0.060796875,0.12488924406975056,0.5509140625,0.61170703125,88987,184254,0.7987985470165746,0.015049085
2025-04-01,2025-04-01,Affinity,0.13969921875,0.358172265705981,256,-1.0,3.129,0.06433203125,0.13002785187833082,0.49046875,0.5548125,88987,184254,0.73584565375,0.018013072
2025-04-01,2025-04-01,Aided Awareness,-0.01894921875,0.08417084260291859,256,-0.6,0.485,-0.013476562499999999,0.09787386559330573,0.92373046875,0.91023828125,88987,184254,0.6002193089495798,0.012618383
2025-04-01,2025-04-01,BA MDS: Is different,0.09456640625,0.40594650894167866,256,-1.0,5.574,0.0473046875,0.14155924740885273,0.59910546875,0.64642578125,88987,184254,0.7591126848967391,0.010713011
2025-04-01,2025-04-01,BA MDS: Meets needs,0.050796875,0.19584340921096263,256,-1.0,1.923,0.033015625,0.12452132564029213,0.63712109375,0.67007421875,88987,184254,0.6475665975245901,0.006674296
2025-04-01,2025-04-01,BA MDS: Sets trends,0.0622265625,0.36991474830987314,256,-1.0,5.479,0.0311328125,0.12010621907417664,0.6573203125,0.68844921875,88987,184254,0.6670657961803278,0.002549952
2025-04-01,2025-04-01,BA: Has my favorite brands or stores,0.0413203125,0.1584388511273944,256,-1.0,0.564,0.03493359375,0.13490339130163245,0.67746484375,0.71245703125,88987,184254,0.7300081247540984,0.013555723
2025-04-01,2025-04-01,BA: Is a brand I trust,0.0472109375,0.28428947280982847,256,-1.0,3.25,0.0321953125,0.1252078465619718,0.68170703125,0.71391796875,88987,184254,0.6685361676338798,0.00858691
2025-04-01,2025-04-01,BA: Is an essential part of my life,0.12138671875,0.425294715415289,256,-1.0,5.479,0.055457031250000004,0.12413442314358732,0.54742578125,0.60290625,88987,184254,0.7398778399076086,0.011839108
2025-04-01,2025-04-01,BA: Makes my life easier,0.07368359375,0.18190376006519993,256,-1.0,1.667,0.06175,0.13580464631515488,0.6744765625,0.73617578125,88987,184254,0.7678792333661202,0.003608085
2025-04-01,2025-04-01,BA: Offers a wide selection of brands or stores across a variety of categories,0.07055078125,0.19108231815924973,256,-0.439,1.647,0.0503828125,0.1182308556716187,0.7013359375,0.7517109375,88987,184254,0.643105750010929,0.014094105
2025-04-01,2025-04-01,Brand Familiarity,0.03869140625,0.2077929646574974,256,-1.0,1.667,0.0273515625,0.1298097606435407,0.76919921875,0.7965234375,88987,184254,0.6238186165055555,0.011914109
2025-04-01,2025-04-01,Brand Favorability,0.09059765625,0.40625792810891465,256,-1.0,5.479,0.0572109375,0.15230844104393976,0.6933359375,0.75049609375,88987,184254,0.7519458718461538,0.005735756
2025-04-01,2025-04-01,Consideration (Top 2 Box),0.086734375,0.263667660225936,256,-1.0,2.176,0.05223828125,0.148571082411077,0.67153125,0.72380078125,88987,184254,0.7331668983152173,0.004206844
2025-04-01,2025-04-01,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0.11212890625,0.40717110507526283,256,-1.0,5.479,0.04396484375,0.1283014325045538,0.49374609375,0.53771484375,88987,184254,0.7733881279392266,0.028909261
2025-04-01,2025-04-01,DashPass Actions – Saw a Deal,0.1687734375,0.5240591601814607,256,-1.0,3.176,0.026265625,0.14583105908590815,0.2726171875,0.2988515625,77232,158344,0.6700560554518072,0.009079461
2025-04-01,2025-04-01,Unaided Brand Awareness (Any Mention) - Uber Eats,0.07534765624999999,0.3965927236663243,256,-1.0,3.159,0.006089843749999999,0.14645889383277674,0.360015625,0.366109375,88987,184254,0.7209306650108696,0.000599946
2025-04-01,2025-04-01,DashPass Aided Awareness (DD aware non-users),0.011238281250000001,0.4107412451292999,256,-1.0,2.944,-0.006316406249999999,0.07244685330163637,0.1078125,0.10148828125,88987,184254,0.5433543331548387,0.038358393
2025-04-01,2025-04-01,DashPass Aided Awareness (DD users),0.03790625,0.4164968363695963,256,-1.0,5.479,0.007804687499999998,0.15409057985960925,0.69652734375,0.704296875,88987,184254,0.5558910752988506,0.012265179
2025-04-01,2025-04-01,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),-0.09804296875,0.4036754206107547,256,-1.0,2.687,-0.01166796875,0.08845982310240522,0.1228828125,0.11126562499999999,88987,184254,0.6205066097300613,0.002936689
2025-04-01,2025-04-01,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0.14403125,0.42808269198423665,256,-1.0,3.348,0.031828125,0.10043974757115262,0.2893828125,0.32126953125,88987,184254,0.6895832141454545,0.015152597
2025-04-01,2025-04-01,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.03499609375,0.19823961532125858,256,-1.0,0.618,0.019921875,0.13361217564425845,0.58949609375,0.60940234375,88987,184254,0.6577295605314285,0.041830567
2025-04-01,2025-04-01,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0.022195312499999998,0.18118496923304758,256,-1.0,0.48,0.01448828125,0.1307768037962083,0.6146171875,0.62916015625,88987,184254,0.6114513446457143,0.000571679
2025-04-01,2025-04-01,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0.11045703125,0.4124400540035437,256,-1.0,2.712,0.0378671875,0.15721122901040105,0.44540234375,0.48324609375,88987,184254,0.6624066190662983,0.005216843
2025-04-01,2025-04-01,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0.06971875,0.33497807800675256,256,-1.0,3.379,0.0341796875,0.150189262747401,0.56190625,0.59606640625,88987,184254,0.649537083688889,0.005673883
2025-04-01,2025-04-01,DashPass Benefits Awareness: Discounted rides with Lyft,0.0659296875,0.30983965957347637,256,-1.0,1.563,0.01974609375,0.1307094442196538,0.43214453125,0.45185546875,88987,184254,0.621468919723757,0.011053758
2025-04-01,2025-04-01,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0.1829765625,0.6895344830899309,256,-1.0,7.054,0.0357578125,0.15717302797566515,0.38535546875,0.4211015625,88987,184254,0.7085554934088398,0.013611968
2025-04-01,2025-04-01,DashPass Benefits Awareness: Reduced service fees on eligible orders,0.06997656249999999,0.3456853145614251,256,-1.0,3.364,0.039953125,0.14533506165773913,0.54780859375,0.58776171875,88987,184254,0.6465020289777778,0.006291845
2025-04-01,2025-04-01,DashPass Benefits: Consistently adds valuable perks and benefits for members,0.069734375,0.14808153474141392,256,-0.8,0.845,0.0390078125,0.11017746797113018,0.548125,0.5871640625,88987,184254,0.7346336652541436,0.013136313
2025-04-01,2025-04-01,DashPass Actions – Talked to others,0.19049609375,0.49133720698220446,256,-1.0,4.487,0.02881640625,0.1441019025482131,0.26578515625,0.2945703125,77232,158344,0.7495845901506024,0.015338581
2025-04-01,2025-04-01,Unaided Brand Awareness (First Mention),0.15234375,0.4811420390744358,256,-1.0,4.58,0.0230625,0.1158258158090982,0.213390625,0.2364453125,88987,184254,0.6272219923224044,0.007802061
